"Country","Year","Age","mxm","mxf","dxm","dxf"
"China",2011,68,0.0360731106808169,0.0254358919054677,0.0254084868721157,0.0197700380660732
"China",2011,69,0.0401063307993263,0.0285395275270705,0.0271944733577632,0.0215921096876763
"China",2011,70,0.04418,0.03174,0.0287214795265831,0.0233010324222833
"China",2011,71,0.0481933164666258,0.0349387721737972,0.0299175377911753,0.0248088709851669
"China",2011,72,0.0522668940711693,0.0382117691257603,0.0308580649750957,0.0261591295499769
"China",2011,73,0.0566457327407072,0.0417340615839365,0.0316722671727013,0.0274517317787038
"China",2011,74,0.0616637851972242,0.0457512930311726,0.0324994693183864,0.028807216903093
"China",2011,75,0.06777,0.0506,0.033481927742057,0.0303631850933068
"China",2011,76,0.0754127431897857,0.0566274520224024,0.0346874240629089,0.0322084009699249
"China",2011,77,0.0844583631537273,0.0637744493850552,0.0358685939405562,0.0341572338755772
"China",2011,78,0.0944182061533838,0.0717303855299228,0.0366737761011948,0.0359055721683534
"China",2011,79,0.104498122567629,0.0799631548522963,0.0367525455326138,0.0371074168536369
"China",2011,80,0.11356,0.08768,0.0358190413239922,0.0374211367399531
"China",2011,81,0.120610012424276,0.094159248336811,0.0338418522767975,0.0366969762407633
"China",2011,82,0.126406407801804,0.0999177839565604,0.0313480470185339,0.0353422674173343
"China",2011,83,0.132471260221687,0.106057141660353,0.0288639174086253,0.0338449421723407
"China",2011,84,0.140663104290393,0.113986732190444,0.0267382372899674,0.0325891307031389
"China",2011,85,0.15335,0.12557,0.0251698031188885,0.0318547131549026
"China",2011,86,0.173129165874112,0.142915343978622,0.02414711912202,0.0317125288489526
"China",2011,87,0.200434402141611,0.166515342102931,0.0232095526137427,0.0316720521041046
"China",2011,88,0.234542355956255,0.195964479390162,0.0218723213734953,0.031120837554274
"China",2011,89,0.2734316035472,0.229833563136008,0.0198014828631203,0.0295297659507954
"China",2011,90,0.31303,0.26505,0.0169214465972513,0.0266140318393891
